4;1682180;33
6;1753846;33
8;1756750;33
8;1772424;33
9;1798709;33
7;1800241;33
6;1821549;33
8;1847746;33
8;1932767;33
10;2024519;33
8;2035630;33
6;2042568;33
6;2071620;33
7;2084989;33
2;2101441;33
9;2106476;33
5;2131523;33
7;2190367;33
6;2195548;33
7;2278388;33
8;2278871;33
3;2334034;33
8;2357790;33
7;2390361;33
9;2404461;33
5;2509270;33
9;2875926;33
7;3269074;33
2;2574698;34
8;1772341;35
7;112792;36
6;770828;36
9;848228;36
7;1270798;36
10;1345836;36
7;455407;37
8;481499;37
8;993846;37
7;1437358;37
8;1454468;37
8;1535109;37
7;1554091;37
8;1966604;37
6;2226417;37
3;44081;38
10;83658;38
7;87544;38
10;110912;38
2;118715;38
9;361748;38
2;389860;38
8;469494;38
1;790736;38
8;816711;38
7;1130884;38
3;1371111;38
8;1483013;38
8;1517260;38
8;1663662;38
9;1853728;38
4;1682246;39
8;361748;40
6;1535108;40
9;1951264;40
7;2024544;40
7;2294629;40
6;816711;41
8;296572;42
6;376136;42
9;780504;42
9;790724;42
9;796366;42
8;816711;42
7;830515;42
9;848228;42
6;938330;42
7;1071875;42
10;1074638;42
8;1189340;42
8;1194173;42
6;1205535;42
6;1272878;42
8;1276104;42
10;1300854;42
7;1320253;42
5;1343727;42
8;1351685;42
4;1366365;42
3;1368440;42
8;1374992;42
6;1397280;42
9;1408101;42
6;1428538;42
4;1480656;42
10;1483013;42
7;1486192;42
8;1496025;42
6;1524137;42
8;1535108;42
4;1535616;42
8;1549920;42
6;1551630;42
10;1568346;42
7;1592525;42
8;1599348;42
7;1606378;42
7;1611224;42
8;1614989;42
7;1637688;42
5;1656186;42
6;1663662;42
7;1684233;42
5;1687901;42
8;1734433;42
7;1764183;42
9;1764234;42
7;1764651;42
10;1790885;42
7;1815708;42
7;1815862;42
2;1838544;42
7;1855325;42
5;1886493;42
7;1904996;42
10;1905041;42
4;1911662;42
6;1924429;42
6;1925479;42
6;1990181;42
8;2302755;42
8;2322601;42
8;2330866;42
10;2334879;42
7;2347144;42
8;2357377;42
9;1371111;43
2;1517260;43
5;2004432;44
9;309698;45
9;359950;45
7;450278;45
9;455407;45
6;498353;45
8;816442;45
10;993846;45
9;1077258;45
10;1170358;45
8;1204975;45
7;1205537;45
8;1211956;45
9;1226681;45
8;1234721;45
8;1253863;45
8;1335975;45
6;1413495;45
10;1454468;45
9;1490017;45
8;1535109;45
8;1731141;45
9;1800241;45
10;1840309;45
9;1843866;45
8;1942884;45
9;1951264;45
9;1979320;45
8;1981115;45
8;2024469;45
10;2024544;45
7;2177771;45
7;2184339;45
9;2193215;45
8;2226417;45
6;2364841;45
8;2369135;45
9;2404311;45
7;2473682;45
8;2947832;45
1;3165608;45
10;2370718;46
8;268978;47
6;993846;47
5;1204975;47
6;1272878;47
7;1800241;47
7;2024544;47
4;2215077;47
8;359950;48
9;454876;48
8;770828;48
8;800369;48
7;816711;48
8;903624;48
6;1210819;48
8;1213663;48
7;1234721;48
9;1300854;48
7;1335975;48
8;1343092;48
8;1351685;48
9;1408101;48
7;1428538;48
8;1453405;48
7;1454468;48
8;1457767;48
7;1499658;48
7;1535108;48
9;1535109;48
7;1549920;48
7;1583421;48
6;1591095;48
8;1596343;48
8;1623205;48
7;1663662;48
8;1690953;48
7;1706620;48
7;1854564;48
6;1893256;48
7;1899353;48
8;1905041;48
6;1939659;48
8;1951264;48
8;1981115;48
8;2024469;48
7;2234155;48
5;1258972;49
10;307873;50
9;824316;50
10;1188982;50
9;70047;51
10;482606;51
6;1711425;51
10;1670345;52
5;46688;53
8;46912;53
9;60196;53
5;60450;53
9;66999;53
10;67128;53
9;67800;53
8;68699;53
8;70355;53
9;71360;53
4;74483;53
10;85780;53
5;86383;53
6;87050;53
8;93773;53
3;94963;53
9;98635;53
8;105665;53
10;106977;53
1;112471;53
8;114814;53
8;116922;53
10;118715;53
9;119488;53
8;119654;53
8;138097;53
1;217869;53
4;241527;53
5;295297;53
6;304141;53
2;357413;53
6;365748;53
5;373889;53
1;381681;53
6;396269;53
5;417741;53
5;424823;53
7;790724;53
4;800369;53
5;848228;53
7;887883;53
5;903624;53
6;948470;53
6;993842;53
7;1024648;53
1;1038919;53
1;1060277;53
6;1194173;53
8;1201607;53
7;1210819;53
5;1226774;53
3;1228705;53
8;1276104;53
8;1277953;53
7;1291580;53
9;1371111;53
6;1408101;53
7;1424432;53
7;1433811;53
8;1440345;53
8;1453405;53
5;1477855;53
5;1483013;53
8;1506999;53
5;1535108;53
9;1612774;53
7;1641975;53
7;1661420;53
1;1667889;53
9;1675434;53
6;1690953;53
7;1723121;53
6;1731141;53
6;1853728;53
7;1855199;53
8;1907668;53
6;1911553;53
6;1979320;53
7;2053463;53
7;2106476;53
7;2193215;53
6;2197849;53
9;2216240;53
5;2229499;53
5;2243389;53
9;2278388;53
4;2293138;53
7;2334873;53
5;2420886;53
8;1454468;54
10;264464;55
10;1670345;55
8;948470;56
7;1045658;56
9;1454029;56
6;1790885;56
10;1853728;56
10;111161;57
9;114814;57
5;182789;57
8;240772;57
3;253556;57
7;388980;57
6;443706;57
6;473075;57
6;770828;57
7;816711;57
6;1034314;57
5;1077368;57
7;1300854;57
5;1343092;57
6;1345836;57
6;1386703;57
8;1392170;57
8;1430132;57
7;1483013;57
5;1538403;57
4;1559547;57
3;1640711;57
7;1670345;57
9;1731141;57
7;1772341;57
5;2186562;57
6;2334879;57
9;2997766;57
8;2315558;58
10;2051879;59
10;2082155;59
7;816711;60
8;1300854;60
7;1408101;60
6;1790885;60
7;844479;61
5;1259521;61
6;1703199;61
8;454876;62
8;1649419;62
8;2140373;63
9;2179116;63
7;1067583;64
7;1392214;64
7;1614989;64
8;1675434;64
6;2334873;64
10;48673;65
10;60880;65
10;93004;65
10;95827;65
10;101921;65
10;102138;65
9;102713;65
10;104257;65
10;117959;65
10;118799;65
10;887732;65
10;986264;65
8;861739;66
7;1211956;66
10;1535109;66
9;1555149;66
8;2334879;66
1;2258858;67
8;1547234;68
9;206634;69
9;1045658;69
8;1454468;69
5;1764651;69
9;1798709;69
9;111161;70
8;97239;71
6;99726;71
10;119683;71
10;227445;71
8;268978;71
10;272020;71
7;371746;71
10;381061;71
9;405094;71
8;429493;71
6;443453;71
8;443680;71
7;450259;71
6;473753;71
3;477080;71
4;499603;71
7;830515;71
7;860906;71
5;860907;71
6;893402;71
5;945513;71
7;970179;71
9;1032755;71
10;1074638;71
7;1077368;71
6;1205489;71
9;1343092;71
1;1403981;71
1;1411697;71
1;1423995;71
7;1465487;71
8;1542344;71
1;1605783;71
7;1634122;71
5;1637725;71
6;1663321;71
8;1670345;71
10;1675434;71
7;1690953;71
10;1832382;71
8;1907668;71
7;1931533;71
7;1951261;71
6;2294629;71
5;2358891;71
6;2404311;71
10;1408101;72
8;2357129;72
8;882977;73
4;1186788;73
10;1245492;73
9;1454468;73
8;416212;74
7;770828;74
7;896872;74
7;1033575;74
8;1210819;74
6;1226753;74
7;1389096;74
8;1408101;74
8;1430132;74
7;1663662;74
8;1683526;74
7;1821694;74
7;1905041;74
8;1951264;74
7;2334879;74
6;2404463;74
8;816711;75
8;95327;76
10;111161;76
8;469021;76
7;816711;76
9;898367;76
8;1170358;76
6;1213663;76
7;1226240;76
5;1288558;76
7;1307068;76
9;1340107;76
10;1454468;76
8;1535109;76
6;1549920;76
7;1602613;76
9;1682180;76
7;1684233;76
7;1790885;76
8;1817273;76
8;1821593;76
8;1924429;76
7;1935179;76
8;1971352;76
6;2023587;76
7;2126403;76
6;2177771;76
8;2179116;76
8;2216240;76
9;2299842;76
9;2375605;76
7;2481198;76
8;2545118;76
7;363988;77
6;2053463;77
7;248667;78
7;469021;78
8;816711;78
6;948470;78
10;993846;78
7;1017451;78
8;1045658;78
3;1093357;78
7;1170358;78
5;1234654;78
7;1276104;78
6;1288558;78
8;1291580;78
7;1320291;78
1;1329232;78
6;1366344;78
5;1397280;78
7;1408101;78
6;1409024;78
6;1422136;78
2;1440129;78
8;1483013;78
6;1535108;78
4;1535616;78
6;1592525;78
6;1602472;78
7;1615147;78
7;1616195;78
7;1694020;78
8;1727388;78
4;1758830;78
7;1790885;78
9;1800241;78
8;1855199;78
8;1866249;78
7;1907668;78
8;1920945;78
7;1921070;78
8;1924429;78
8;1935179;78
7;1951216;78
8;1951264;78
7;1979320;78
7;1990314;78
7;2023690;78
8;2024544;78
8;2053463;78
6;2083383;78
8;2124908;78
8;2140373;78
5;2244901;78
9;2304426;78
7;2334879;78
7;2387433;78
10;993846;79
7;2194499;80
9;482571;81
9;65724;82
9;73486;82
8;1321870;83
10;816711;84
9;1270798;84
10;1430132;84
10;1457767;84
8;1322269;85
10;1253863;86
9;50083;87
7;73486;87
9;102926;87
4;110912;87
10;114814;87
10;120586;87
8;167404;87
8;264464;87
8;309698;87
9;361862;87
8;443706;87
5;485947;87
3;758746;87
10;1130884;87
7;1211956;87
5;1245492;87
7;1258197;87
7;1343092;87
7;1454468;87
6;1457767;87
8;1568346;87
10;2302755;88
3;1016301;89
7;1063669;89
5;1992258;89
8;1781769;90
8;1170358;91
1;1229340;91
9;2042568;91
10;2737018;92
10;76759;93
10;80684;93
10;86190;93
10;93437;93
10;112642;93
10;117571;93
10;120082;93
10;120389;93
10;120616;93
10;120915;93
10;121765;93
10;121766;93
10;133093;93
10;134084;93
10;167261;93
10;205177;93
10;209163;93
10;234215;93
10;267913;93
10;315327;93
10;357413;93
10;418279;93
10;800369;93
10;859163;93
10;948470;93
10;1013752;93
10;1055369;93
10;1104001;93
10;1228705;93
10;1229340;93
10;1300854;93
10;1399103;93
10;1502404;93
10;1596343;93
10;1663662;93
10;1840309;93
10;1905041;93
10;1979320;93
10;1981115;93
10;2024469;93
10;2114461;93
10;2357129;93
10;3134066;93
8;1091191;94
9;1253863;94
10;1583421;94
8;1905041;94
7;770828;95
10;816711;95
9;1905041;95
8;359950;96
10;52847;97
10;120338;97
8;2094018;98
8;277027;99
7;344510;99
5;435625;99
7;443272;99
7;837562;99
9;903624;99
8;1045658;99
10;1125849;99
7;1217209;99
7;1321870;99
6;1374992;99
7;1547234;99
7;1570728;99
5;1602620;99
7;1707386;99
7;1790885;99
9;1853728;99
8;1866249;99
1;1808240;100
8;75148;101
9;107048;101
9;167404;101
10;482571;101
10;82199;102
10;46303;103
10;780504;104
1;795461;104
9;770828;105
7;1213663;105
7;1300854;105
8;1430132;105
6;1583421;105
5;1691917;105
7;1905041;105
8;1951261;105
8;2234155;105
6;1483013;106
10;68646;107
9;203019;107
8;264464;107
8;848228;107
8;878804;107
6;948470;107
8;1300854;107
8;1790885;107
9;1860355;107
8;1905041;107
6;1951261;107
6;2132285;107
5;2302755;107
9;117951;108
8;119164;108
7;359950;108
8;372784;108
6;458339;108
8;796366;108
8;800369;108
8;816711;108
8;993846;108
7;1196956;108
7;1204975;108
7;1211956;108
8;1259521;108
6;1308729;108
8;1345836;108
8;1408101;108
8;1454468;108
5;1506999;108
8;1535108;108
7;1583421;108
8;1596343;108
7;1596350;108
8;1650554;108
6;1661382;108
7;1670345;108
7;1691917;108
5;1904996;108
6;1939659;108
9;1979320;108
7;1981115;108
8;2024544;108
5;2132285;108
7;2302755;108
7;2334879;108
10;82198;109
10;119488;109
10;770828;110
10;848537;110
8;1583421;110
8;1670345;110
7;2292959;111
8;2366450;112
6;392878;113
7;1250777;113
8;1389096;113
10;1951264;113
3;1800241;114
9;107207;115
9;258463;115
8;372183;115
8;770828;115
6;1213663;115
10;1905041;115
10;1922777;115
5;1951261;115
9;2106476;115
9;1504320;116
9;91042;117
8;462346;118
3;183523;119
6;420223;119
3;1637688;119
6;56993;120
6;61189;120
5;359950;120
4;431021;120
5;492044;120
8;770828;120
6;790628;120
6;816711;120
8;903624;120
9;993846;120
7;1024648;120
7;1045658;120
6;1194173;120
6;1210166;120
6;1229238;120
6;1229340;120
7;1245492;120
6;1288558;120
6;1300854;120
6;1333125;120
6;1392170;120
6;1397280;120
9;1408101;120
6;1409024;120
5;1430132;120
7;1454468;120
6;1456635;120
8;1457767;120
3;1483013;120
5;1583421;120
4;1599348;120
7;1623205;120
6;1694020;120
3;1711425;120
6;1723121;120
5;1731697;120
7;1758830;120
6;1814621;120
5;1815862;120
4;1853739;120
8;1855199;120
6;1939659;120
7;1951261;120
4;1980209;120
6;2023587;120
5;2024432;120
5;2184339;120
8;2226417;120
7;2234155;120
7;2243537;120
5;2387433;120
6;2404311;120
6;3063516;120
3;116367;121
6;1175709;121
7;1229340;121
7;1245492;121
10;1408101;121
8;1431181;121
9;1535109;121
6;1599348;121
8;2024544;121
8;2347569;121
10;64116;122
10;57036;123
10;1343092;123
8;993846;124
9;1245492;125
10;64115;126
10;73486;126
9;97165;126
10;99685;126
10;109830;126
10;110912;126
10;111161;126
9;114814;126
10;118715;126
10;119217;126
10;120689;126
10;137523;126
10;169547;126
10;208092;126
8;319061;126
9;361748;126
10;469494;126
9;472062;126
10;822854;126
9;1045658;126
8;1228987;126
10;1446714;126
4;1707392;126
10;1862079;126
8;1907668;126
9;770828;127
10;1245492;127
10;1623205;127
10;1663662;127
9;469021;128
8;1924429;128
8;2234155;128
9;1234721;129
10;1375666;130
8;120669;131
10;1870425;131
10;1905041;131
8;167926;132
10;332452;133
10;59742;134
10;81505;134
9;110006;134
10;120663;134
9;180093;134
9;268978;134
8;332280;134
7;478087;134
7;948470;134
7;1647477;134
9;1798709;134
8;2103217;134
4;2109184;134
10;1535109;135
10;140888;136
10;318462;136
10;1606180;136
10;1777034;136
7;1480656;137
10;70047;138
10;120338;138
8;162222;138
10;1670345;138
7;2184339;138
10;68646;139
10;71562;139
7;110413;139
9;111161;139
8;120657;139
9;1152836;139
9;454921;140
5;466893;140
7;1033575;140
4;1741243;140
8;1853728;140
8;245712;141
8;350720;141
8;457430;141
8;790636;141
7;903624;141
8;993846;141
8;1196204;141
7;1204975;141
7;1211956;141
7;1327773;141
6;1413495;141
9;1454468;141
7;1457767;141
7;1535108;141
8;1535109;141
6;1602613;141
8;1727388;141
7;1731141;141
5;1758795;141
7;1817273;141
8;1821549;141
6;1821694;141
5;1853739;141
7;1870529;141
7;1939659;141
7;1951264;141
7;1979320;141
6;2017038;141
7;2024432;141
7;2024469;141
8;2024544;141
6;2090497;141
6;2094018;141
5;2167202;141
6;2193215;141
8;2194499;141
5;2230358;141
6;2234155;141
7;2312718;141
7;2334649;141
8;2334873;141
6;2357129;141
8;2370248;141
7;2378281;141
6;2404311;141
7;2404463;141
7;2969656;141
6;3063516;141
7;3118706;141
8;1306980;142
8;1924429;142
8;2076220;142
5;1979320;143
8;2177771;143
9;2278388;143
3;816711;144
4;1343092;144
9;1682180;144
8;1723121;144
8;1905041;144
6;2132285;144
1;2302755;144
10;1798709;145
9;1800241;145
10;1853728;146
6;1951264;147
10;210945;148
10;1210166;148
8;302886;149
3;1276104;149
7;1306980;149
7;1389137;149
6;1931435;149
7;1981677;149
6;2691498;150
7;48651;151
10;107214;151
10;119488;151
3;335245;151
8;338751;151
8;379725;151
10;2278388;151
8;335345;152
8;864835;152
10;920739;153
10;2723138;153
9;2265171;154
10;1535108;155
10;1690953;155
8;63522;156
10;1172203;156
5;1335975;156
7;1446714;156
6;1464535;156
5;1464540;156
8;1531901;156
6;1623205;156
8;2002718;156
9;2069787;156
5;2105044;156
7;2132285;156
5;2187884;156
6;2396429;156
7;2450186;156
10;83907;157
1;1772240;157
1;2109184;157
10;1670345;158
7;1905041;159
8;1206543;160
8;1821694;160
4;1907668;160
8;2125608;160
8;2278871;160
4;2912144;160
7;1316624;161
6;1477855;161
8;59578;162
9;63663;162
7;87544;162
10;118749;162
10;246578;162
7;368909;162
10;407265;162
6;770828;162
7;800369;162
5;1397280;162
7;1433540;162
10;1532503;162
7;1561768;162
8;1663662;162
8;1727388;162
8;1772341;162
7;1935179;162
8;2140203;162
8;2358891;162
4;2668134;162
6;3066270;162
3;3084836;162
10;1392214;163
10;2226417;163
7;993846;164
6;1272878;164
8;1454468;164
7;1706620;164
9;377092;165
7;1596350;165
8;485947;166
10;368975;167
10;893412;167
9;974661;167
8;335266;168
9;1229340;168
8;1245492;168
7;1343092;168
8;1371111;168
9;1392214;168
8;1450321;168
8;1453405;168
10;1454468;168
8;1457767;168
8;1490017;168
7;1535108;168
8;1535109;168
6;1602613;168
5;1606378;168
7;1615147;168
6;1650554;168
6;1772341;168
7;1790885;168
7;1817273;168
8;1905041;168
6;1922777;168
7;1931533;168
4;1951261;168
6;1980209;168
7;2002718;168
8;2053463;168
7;2076220;168
5;2234155;168
6;2302755;168
10;770828;169
8;1535109;170
6;1663662;170
4;1951261;170
7;2101341;170
9;259516;171
10;770828;172
10;1047011;172
10;1454468;172
10;1457767;172
10;2323264;172
6;1670345;173
7;1905041;173
8;936501;174
7;1457767;174
8;2536436;174
7;1637688;175
8;1670345;175
9;1723121;176
10;1188982;177
10;1411250;177
9;133751;178
10;245712;178
10;315733;178
10;445946;178
10;1024648;178
10;1164999;178
10;1522232;178
10;1535105;178
10;1645155;178
8;1300854;179
7;1343092;179
8;454876;180
8;770828;180
7;790724;180
6;1160996;180
6;1186370;180
8;1300854;180
5;1324999;180
6;1405365;180
8;1408101;180
7;1411250;180
8;1457767;180
7;1483013;180
7;1535108;180
6;1583421;180
8;1663662;180
5;1673434;180
7;1711425;180
7;1723121;180
6;1758830;180
7;1780762;180
8;1817273;180
9;1853728;180
4;1877797;180
6;1904996;180
8;1905041;180
5;2097307;180
6;2182019;180
6;2244901;180
5;2341664;180
6;2387433;180
8;2450186;180
10;1211956;181
10;2294629;182
6;1245492;183
10;1343092;183
10;1454468;183
10;2229499;183
8;50083;184
8;99685;184
7;278504;184
8;292963;184
7;770828;184
8;903624;184
7;1124035;184
7;1300854;184
8;1392214;184
9;1408101;184
8;1454468;184
7;1670345;184
9;1798709;184
9;1853728;184
10;2625030;185
10;1245492;186
1;1213648;187
10;2304426;188
9;983193;189
10;1245492;190
10;2545118;190
8;264464;191
8;398286;191
8;454876;191
8;770828;191
9;1024648;191
8;1045658;191
7;1142977;191
8;1216475;191
7;1253863;191
8;1306980;191
9;1453405;191
7;1588173;191
7;1637725;191
8;1670345;191
7;1815862;191
9;2024469;191
7;2334879;191
10;1951264;192
10;1045658;193
9;89218;194
10;109830;194
9;112864;194
10;114369;194
7;119051;194
10;120815;194
9;144117;194
8;251160;194
7;278504;194
7;338013;194
8;417741;194
8;443706;194
8;454848;194
8;870111;194
8;914863;194
8;964517;194
8;976051;194
8;1024648;194
7;1226271;194
8;1229238;194
3;1272878;194
7;1300851;194
6;1670345;194
7;1843866;194
9;1853728;194
7;1907668;194
7;1911644;194
8;948470;195
7;1675434;195
9;72271;196
7;113677;196
4;114069;196
9;993846;196
7;1490017;196
5;2170299;196
9;91042;197
10;1433811;198
1;2101441;198
10;114814;199
9;169547;199
9;245844;199
9;448011;199
10;454876;199
10;993846;199
10;1392214;199
10;1454468;199
9;1598822;199
9;1670345;199
9;1692486;199
10;1707386;199
1;1817273;199
5;1855325;199
9;2017038;199
10;2032557;199
10;2431286;199
6;266987;200
5;361748;200
6;790636;200
2;1288558;200
7;1399103;200
6;1411250;200
3;1433811;200
6;1480295;200
8;1535109;200
6;1549920;200
4;1645155;200
9;1670345;200
6;1839492;200
6;1911662;200
9;2101341;200
6;2364841;200
4;2388637;200
7;2404311;200
9;2053425;201
6;816442;202
7;1322269;202
7;1392214;202
6;1690953;202
8;1800241;202
5;2017038;202
8;2024544;202
7;2042568;202
8;2209418;202
8;47478;203
9;60196;203
8;73486;203
9;75314;203
8;82971;203
7;87469;203
7;93010;203
7;96061;203
7;104070;203
7;110632;203
9;137523;203
8;169547;203
6;458525;203
8;1170358;203
8;1907668;203
9;2106476;203
4;1800241;204
9;1979320;205
10;86154;206
10;45793;207
10;46828;207
10;47136;207
10;48261;207
10;56566;207
9;57598;207
9;58947;207
10;59037;207
10;60665;207
10;61747;207
10;62512;207
10;63256;207
9;64072;207
10;64519;207
9;69824;207
10;81506;207
10;83190;207
10;88683;207
10;90605;207
10;91554;207
10;93773;207
10;94008;207
10;100403;207
10;101316;207
9;113303;207
8;117438;207
10;118715;207
9;118749;207
10;119256;207
9;119778;207
10;119891;207
10;120255;207
10;134119;207
10;159365;207
9;199725;207
10;200720;207
10;204313;207
10;206634;207
10;215750;207
10;225071;207
10;268978;207
10;307901;207
8;316824;207
8;317919;207
9;326664;207
7;364970;207
10;368794;207
9;370263;207
10;375063;207
10;375679;207
10;379725;207
10;410097;207
9;418763;207
10;432283;207
10;433387;207
10;443489;207
10;449086;207
10;450259;207
9;454921;207
10;455584;207
9;472118;207
8;473753;207
10;480249;207
9;758730;207
10;790636;207
10;889588;207
10;944835;207
10;1033575;207
10;1074638;207
10;1194173;207
9;1212419;207
10;1375666;207
10;1408101;207
9;1430077;207
9;1570728;207
10;1596753;207
10;1615065;207
7;1637688;207
10;1650554;207
9;1653064;207
10;1731141;207
10;1747958;207
10;1767354;207
10;1866249;207
9;2023587;207
9;2316411;207
10;2370248;207
10;2830416;207
8;1253863;208
1;2101441;209
10;330373;210
8;31381;211
9;102138;211
9;110932;211
9;112384;211
9;112740;211
8;116778;211
9;117705;211
8;117998;211
9;119217;211
10;124901;211
7;212712;211
9;247199;211
9;260991;211
6;280707;211
9;338564;211
6;338751;211
8;340855;211
7;353969;211
7;372588;211
8;374546;211
8;388795;211
8;398883;211
8;409182;211
9;456912;211
7;468492;211
9;477080;211
8;481499;211
7;762073;211
9;790636;211
8;790724;211
8;790736;211
9;816442;211
8;993846;211
9;1091191;211
10;1170358;211
8;1210819;211
8;1212450;211
8;1213663;211
7;1216496;211
9;1272878;211
9;1305806;211
7;1322269;211
9;1343727;211
7;1351685;211
8;1392214;211
9;1408101;211
7;1411250;211
7;1430132;211
8;1453405;211
10;1454468;211
8;1462900;211
8;1483013;211
8;1535108;211
8;1535109;211
3;1538403;211
5;1550312;211
8;1588170;211
9;1615065;211
6;1650554;211
8;1690953;211
9;1723121;211
9;1798709;211
8;1800241;211
5;1815862;211
9;1816518;211
10;1821549;211
7;1821694;211
6;1905040;211
7;1911662;211
8;1979320;211
8;1981115;211
8;2013293;211
7;2017038;211
7;2023587;211
2;2024432;211
9;2024519;211
9;2024544;211
7;2042568;211
8;2053463;211
9;2106476;211
10;2140373;211
8;2184339;211
10;2209418;211
9;2294629;211
7;2304771;211
4;2334873;211
7;2334879;211
8;2347569;211
7;2355540;211
7;2358891;211
7;2368553;211
5;2375605;211
5;2387433;211
7;2396566;211
9;2404311;211
6;2404461;211
7;2404463;211
9;2431286;211
9;2486682;211
7;2649128;211
8;3063516;211
2;69945;212
5;74812;212
9;770828;212
7;816711;212
4;890870;212
5;938330;212
5;1132626;212
8;1220719;212
6;1233227;212
6;1258972;212
7;1288558;212
7;1343727;212
7;1386932;212
7;1397280;212
5;1477076;212
7;1483013;212
7;1535108;212
5;1549572;212
7;1588173;212
4;1603257;212
6;1640459;212
5;1646987;212
8;1767382;212
7;1772341;212
7;1862079;212
7;1922777;212
4;2184339;212
10;1408101;213
10;1430132;213
1;1625346;214
9;117381;215
5;1210819;215
5;1392214;215
10;1430132;215
10;1583421;215
8;1663662;215
8;1853739;215
10;2133239;215
7;816711;216
7;1430132;216
7;2179116;216
8;2194499;216
7;79116;217
9;88763;217
9;453562;217
8;454876;217
3;770828;217
8;790636;217
7;790724;217
8;993846;217
7;1001508;217
8;1045658;217
7;1091191;217
9;1170358;217
8;1210166;217
7;1210819;217
6;1272878;217
2;1311060;217
8;1392214;217
8;1454468;217
8;1457767;217
6;1535108;217
8;1535109;217
8;1623205;217
4;1648179;217
3;1711425;217
7;1723121;217
7;1758830;217
2;1764651;217
6;1790886;217
8;1798709;217
7;1840417;217
4;1905041;217
6;1911644;217
3;1951261;217
9;1979320;217
4;2184339;217
2;2191701;217
3;2265398;217
6;2294629;217
7;2369135;217
5;2383662;217
7;2486682;217
8;2532528;217
1;1480656;218
10;172495;219
10;198781;219
10;1453405;219
10;1483013;219
8;2334873;220
10;227445;221
8;209144;222
7;210065;222
7;816711;222
6;1245492;222
6;1343092;222
6;1670345;222
5;1905040;222
10;31381;223
10;42192;223
10;43014;223
10;46126;223
8;808276;223
10;1454029;223
10;1655442;223
5;1743993;223
5;1747967;223
9;2023587;223
8;1621045;224
8;1659337;224
