22991;;;179;;;Hells House (1932);179;;;179
22994;;;180;;;Helpmates (1932);180;;;180
23027;;;181;;;Horse Feathers (1932);181;;;181
23158;;;182;;;Love Me Tonight (1932);182;;;182
23194;;;183;;;The Mask of Fu Manchu (1932);183;;;183
23238;;;184;;;The Most Dangerous Game (1932);184;;;184
23245;;;185;;;The Mummy (1932);185;;;185
23249;;;186;;;Murders in the Rue Morgue (1932);186;;;186
23251;;;187;;;The  Box (1932);187;;;187
23266;;;188;;;Night After Night (1932);188;;;188
23285;;;189;;;Number Seventeen (1932);189;;;189
23300;;;190;;;On the Loose (1931);190;;;190
23303;;;191;;;One Hour with You (1932);191;;;191
23305;;;192;;;One Way Passage (1932);192;;;192
23349;;;193;;;Polly of the Circus (1932);193;;;193
23395;;;194;;;Rich and Strange (1931);194;;;194
23427;;;195;;;Scarface (1932);195;;;195
23439;;;196;;;Scram (1932);196;;;196
23563;;;197;;;Das Testament des Dr. Mabuse (1933);197;;;197
23613;;;198;;;Towed in a Hole (1932);198;;;198
23634;;;199;;;Otona no miru ehon - Umarete wa mita keredo (1932);199;;;199
23640;;;200;;;Unheimliche Geschichten (1932);200;;;200
23642;;;201;;;Union Depot (1932);201;;;201
23649;;;202;;;Vampyr (1932);202;;;202
23685;;;203;;;The Wet Parade (1932);203;;;203
23686;;;204;;;What Price Hollywood? (1932);204;;;204
23694;;;205;;;White Zombie (1932);205;;;205
23753;;;206;;;Alice in Wonderland (1933);206;;;206
23775;;;207;;;Baby Face (1933);207;;;207
23817;;;208;;;Blondie Johnson (1933);208;;;208
23848;;;209;;;Broadway to Hollywood (1933);209;;;209
23858;;;210;;;Busy Bodies (1933);210;;;210
23876;;;211;;;Cavalcade (1933);211;;;211
23902;;;212;;;El compadre Mendoza (1934);212;;;212
23937;;;213;;;Dekigokoro (1933);213;;;213
23948;;;214;;;Dinner at Eight (1933);214;;;214
23950;;;215;;;Dirty Work (1933);215;;;215
23969;;;216;;;Duck Soup (1933);216;;;216
24034;;;217;;;42nd Street (1933);217;;;217
24069;;;218;;;Gold Diggers of 1933 (1933);218;;;218
24092;;;219;;;Havana Widows (1933);219;;;219
24120;;;220;;;Hijsen no onna (1933);220;;;220
24124;;;221;;;His Private Secretary (1933);221;;;221
24166;;;222;;;Im No Angel (1933);222;;;222
24184;;;223;;;The Invisible Man (1933);223;;;223
24188;;;224;;;Island of Lost Souls (1932);224;;;224
24216;;;225;;;King Kong (1933);225;;;225
24252;;;226;;;Liebelei (1933);226;;;226
24264;;;227;;;Little Women (1933);227;;;227
24316;;;228;;;Me and My Pal (1933);228;;;228
24353;;;229;;;Morning Glory (1933);229;;;229
24481;;;230;;;Queen Christina (1933) ;230;;;230
24548;;;231;;;She Done Him Wrong (1933);231;;;231
24554;;;232;;;A Shriek in the Night (1933);232;;;232
24601;;;233;;;Sons of the Desert (1933);233;;;233
24660;;;234;;;Three Little Pigs (1933)  ;234;;;234
24747;;;235;;;Waltzes from Vienna (1934);235;;;235
24803;;;236;;;Z�ro de conduite Jeunes diables au coll�ge (1933);236;;;236
24831;;;237;;;Anne of Green Gables (1934);237;;;237
24844;;;238;;;LAtalante (1934);238;;;238
24894;;;239;;;The Black Cat (1934);239;;;239
24914;;;240;;;Bright Eyes (1934);240;;;240
25004;;;241;;;The Count of Monte Cristo (1934);241;;;241
25132;;;242;;;Forsaking All Others (1934);242;;;242
25263;;;243;;;Hollywood Party (1934);243;;;243
25290;;;244;;;Ive Got Your Number (1934);244;;;244
25301;;;245;;;Imitation of Life (1934);245;;;245
25316;;;246;;;It Happened One Night (1934);246;;;246
25318;;;247;;;Its a Gift (1934);247;;;247
25330;;;248;;;Jimmy the Gent (1934);248;;;248
25409;;;249;;;The Little Minister (1934);249;;;249
25452;;;250;;;The Man Who Knew Too Much (1934);250;;;250
25456;;;251;;;Man of Aran (1934);251;;;251
25461;;;252;;;Mandalay (1934);252;;;252
25464;;;253;;;Manhattan Melo  (1934);253;;;253
25494;;;254;;;Merry Wives of Reno (1934);254;;;254
25586;;;255;;;Of Human Bondage (1934);255;;;255
25590;;;256;;;The Old Fashioned Way (1934);256;;;256
25591;;;257;;;Oliver the Eighth (1934);257;;;257
25746;;;258;;;The Scarlet Empress (1934);258;;;258
25803;;;259;;;Smarty (1934);259;;;259
25878;;;260;;;The Thin Man (1934);260;;;260
25913;;;261;;;Triumph des Willens (1935);261;;;261
25919;;;262;;;Twentieth Century (1934);262;;;262
25929;;;263;;;Ukikusa monogatari (1934);263;;;263
25948;;;264;;;Viva Villa (1934);264;;;264
26029;;;265;;;The 39 Steps (1935);265;;;265
26138;;;266;;;Bride of Frankenstein (1935);266;;;266
26202;;;267;;;Cheer Up (1936);267;;;267
26362;;;268;;;The Fixer Uppers (1935);268;;;268
26529;;;269;;;The Informer (1935);269;;;269
26721;;;270;;;Miss Pacific Fleet (1935);270;;;270
26743;;;271;;;Maria Marten or The Murder in the Red Barn (1935);271;;;271
26752;;;272;;;Mutiny on the Bounty (1935);272;;;272
26778;;;273;;;A Night at the Opera (1935);273;;;273
26912;;;274;;;The Raven (1935);274;;;274
26966;;;275;;;Sanders of the River (1935);275;;;275
26971;;;276;;;A Scream in the Night (1935);276;;;276
27075;;;277;;;A Tale of Two Cities (1935);277;;;277
27089;;;278;;;Thicker Than Water (1935);278;;;278
27125;;;279;;;Top Hat (1935);279;;;279
27133;;;280;;;Traveling Saleslady (1935);280;;;280
27194;;;281;;;Werewolf of London (1935);281;;;281
27302;;;282;;;Anything Goes (1936);282;;;282
27331;;;283;;;Banjo on My Knee (1936);283;;;283
27376;;;284;;;The Bohemian Girl (1936);284;;;284
27462;;;285;;;Conflict (1936);285;;;285
27478;;;286;;;Le  de Monsieur Lange (1936);286;;;286
27481;;;287;;;The Crimes of Stephen Hawke (1936);287;;;287
27532;;;288;;;Dodsworth (1936);288;;;288
27630;;;289;;;Follow the Fleet (1936);289;;;289
27652;;;290;;;Fury (1936);290;;;290
27657;;;291;;;The Garden of Allah (1936);291;;;291
27686;;;292;;;Gold Diggers of 1937 (1936);292;;;292
27698;;;293;;;The Great Ziegfeld (1936) ;293;;;293
27752;;;294;;;Hitori musuko (1936);294;;;294
27800;;;295;;;The Invisible Ray (1936);295;;;295
27893;;;296;;;Little Lord Fauntleroy (1936);296;;;296
27948;;;297;;;Mary of Scotland (1936) ;297;;;297
27977;;;298;;;Modern Times (1936);298;;;298
28010;;;299;;;My Man Godfrey (1936);299;;;299
28021;;;300;;;Naniwa erej� (1936);300;;;300
28030;;;301;;;Night Mail (1936);301;;;301
28074;;;302;;;The Pace That Kills (1935);302;;;302
28212;;;303;;;Sabotage (1936);303;;;303
28231;;;304;;;Secret Agent (1936);304;;;304
28241;;;305;;;Shadow of Chinatown (1936);305;;;305
28333;;;306;;;Swing Time (1936);306;;;306
28346;;;307;;;Tell Your Children (1936);307;;;307
28358;;;308;;;Things to Come (1936);308;;;308
28557;;;309;;;Affairs of Cappy Ricks (1937);309;;;309
28597;;;310;;;The Awful Truth (1937);310;;;310
28683;;;311;;;Camille (1936);311;;;311
28691;;;312;;;Captains Courageous (1937);312;;;312
28772;;;313;;;A Day at the Races (1937);313;;;313
28950;;;314;;;La grande illusion (1937);314;;;314
29146;;;315;;;The Life of Emile Zola (1937) ;315;;;315
29179;;;316;;;Madame X (1937);316;;;316
29192;;;317;;;Make Way for Tomorrow (1937);317;;;317
29201;;;318;;;The Man Who Could Work Miracles (1936);318;;;318
29284;;;319;;;My Favorite Wife (1940);319;;;319
29442;;;320;;;The Prisoner of Zenda (1937);320;;;320
29499;;;321;;;Rosalie (1937);321;;;321
29539;;;322;;;Seventh Heaven (1937);322;;;322
29546;;;323;;;Shall We Dance (1937);323;;;323
29583;;;324;;;Snow White and the Seven Dwarfs (1937) ;324;;;324
29606;;;325;;;A Star Is Born (1937);325;;;325
29608;;;326;;;Stella Dallas (1937);326;;;326
29658;;;327;;;They Wont Forget (1937);327;;;327
29671;;;328;;;The Ticket of Leave Man (1937);328;;;328
29725;;;329;;;Varsity Show (1937);329;;;329
29747;;;330;;;Way Out West (1937);330;;;330
29808;;;331;;;You Only Live Once (1937);331;;;331
29811;;;332;;;Young and Innocent (1937);332;;;332
29843;;;333;;;The  s of Robin Hood (1938);333;;;333
29850;;;334;;;Aleksandr Nevskiy (1938);334;;;334
29892;;;335;;;The Bad Man of Brimstone (1937);335;;;335
29923;;;336;;;Block-Heads (1938);336;;;336
29947;;;337;;;Bringing Up Baby (1938);337;;;337
29989;;;338;;;Child Bride (1938);338;;;338
29992;;;339;;;A Christmas Carol (1938);339;;;339
30241;;;340;;;Holiday (1938);340;;;340
30341;;;341;;;The Lady Vanishes (1938);341;;;341
30372;;;342;;;My Irish Molly (1938);342;;;342
30413;;;343;;;Mannequin (1937);343;;;343
30637;;;344;;;Pygmalion (1938);344;;;344
30643;;;345;;;Le quai des brumes (1938);345;;;345
30657;;;346;;;Rebecca of Sunnybrook Farm (1938);346;;;346
30732;;;347;;;Service de Luxe (1938);347;;;347
30744;;;348;;;The Shopworn Angel (1938);348;;;348
30824;;;349;;;Swiss Miss (1938);349;;;349
30848;;;350;;;Test Pilot (1938);350;;;350
30879;;;351;;;Too Hot to Handle (1938);351;;;351
30922;;;352;;;Vacation from Love (1938);352;;;352
30993;;;353;;;You Cant Take It with You (1938);353;;;353
31022;;;354;;;The  s of Sherlock Holmes (1939);354;;;354
31054;;;355;;;Arrest Bulldog Drummond (1939);355;;;355
31055;;;356;;;The Arsenal Stadium  (1939);356;;;356
31060;;;357;;;At the Circus (1939);357;;;357
31088;;;358;;;Beau Geste (1939);358;;;358
31143;;;359;;;The Cat and the Canary (1939);359;;;359
31229;;;360;;;The Devils Daughter (1939);360;;;360
31235;;;361;;;Dodge City (1939);361;;;361
31252;;;362;;;Drums Along the Mohawk (1939);362;;;362
31322;;;363;;;The Flying Deuces (1939);363;;;363
31334;;;364;;;The Four Feathers (1939);364;;;364
31359;;;365;;;Gaslight (1940);365;;;365
31381;;;366;;;Gone with the Wind (1939);366;;;366
31385;;;367;;;Goodbye Mr. Chips (1939);367;;;367
31394;;;368;;;The Green Hornet (1940);368;;;368
31448;;;369;;;The Hound of the Baskervilles (1939);369;;;369
31455;;;370;;;The Hunchback of Notre Dame (1939);370;;;370
31505;;;371;;;Jamaica Inn (1939);371;;;371
31514;;;372;;;Le jour se l�ve (1939);372;;;372
31580;;;373;;;The Little Princess (1939);373;;;373
31602;;;374;;;Made for Each Other (1939);374;;;374
31647;;;375;;;Midnight (1939);375;;;375
31679;;;376;;;Mr. Smith Goes to Washington (1939);376;;;376
31725;;;377;;;Ninotchka (1939);377;;;377
31742;;;378;;;Of Mice and Men (1939);378;;;378
31754;;;379;;;On Borrowed Time (1939);379;;;379
31762;;;380;;;Only Angels Have Wings (1939);380;;;380
31796;;;381;;;The Phantom Creeps (1939);381;;;381
31826;;;382;;;The Private Lives of Elizabeth and Essex (1939) ;382;;;382
31828;;;383;;;The Proud Valley (1940);383;;;383
31851;;;384;;;The Return of Doctor X (1939);384;;;384
31867;;;385;;;The Roaring Twenties (1939);385;;;385
31877;;;386;;;Rose of Washington Square (1939);386;;;386
31885;;;387;;;La r�gle du jeu (1939);387;;;387
31971;;;388;;;Stagecoach (1939);388;;;388
32045;;;389;;;Torchy Runs for Mayor (1939);389;;;389
32138;;;390;;;The Wizard of Oz (1939);390;;;390
32143;;;391;;;The Women (1939);391;;;391
32145;;;392;;;Wuthering Heights (1939);392;;;392
32155;;;393;;;Young Mr. Lincoln (1939) ;393;;;393
32194;;;394;;;All This and Heaven Too (1940);394;;;394
32234;;;395;;;The Bank Dick (1940);395;;;395
32258;;;396;;;Black Friday (1940);396;;;396
32290;;;397;;;Buck Rogers (1939);397;;;397
32338;;;398;;;Christmas in July (1940);398;;;398
32339;;;399;;;A Chump at Oxford (1940);399;;;399
32366;;;400;;;Crimes at the Dark House (1940);400;;;400
32376;;;401;;;Dance Girl;401;;;401
32390;;;402;;;The Devil Bat (1940);402;;;402
32455;;;403;;;Fantasia (1940) ;403;;;403
32484;;;404;;;Foreign Correspondent (1940);404;;;404
32536;;;405;;;Go West (1940);405;;;405
32551;;;406;;;The Grapes of Wrath (1940);406;;;406
32553;;;407;;;The Great Dictator (1940);407;;;407
32554;;;408;;;The Great McGinty (1940);408;;;408
32559;;;409;;;The Green Hornet Strikes Again (1940);409;;;409
32599;;;410;;;His Girl Friday (1940);410;;;410
32609;;;411;;;The House Across the Bay (1940);411;;;411
32643;;;412;;;It All Came True (1940);412;;;412
32676;;;413;;;Knute Rockne All American (1940) ;413;;;413
32762;;;414;;;The Mark of Zorro (1940);414;;;414
32828;;;415;;;My Little Chickadee (1940);415;;;415
32842;;;416;;;Night Train to Munich (1940);416;;;416
32863;;;417;;;The Old South (1940);417;;;417
32904;;;418;;;The Philadelphia Story (1940);418;;;418
32910;;;419;;;Pinocchio (1940)   ;419;;;419
32946;;;420;;;Primrose Path (1940);420;;;420
32976;;;421;;;Rebecca (1940);421;;;421
33022;;;422;;;Saps at Sea (1940);422;;;422
33028;;;423;;;The Sea Hawk (1940);423;;;423
33045;;;424;;;The Shop Around the Corner (1940);424;;;424
33105;;;425;;;Strange Cargo (1940);425;;;425
33149;;;426;;;They Drive by Night (1940);426;;;426
33152;;;427;;;The Thief of Bagdad (1940);427;;;427
33234;;;428;;;Wagon Train (1940);428;;;428
33317;;;429;;; s of Captain Marvel (1941);429;;;429
33373;;;430;;;Ball of Fire (1941);430;;;430
33467;;;431;;;Citizen Kane (1941);431;;;431
33517;;;432;;;A Date with the Falcon (1942);432;;;432
33553;;;433;;;Dr. Jekyll and Mr. Hyde (1941);433;;;433
33558;;;434;;;Dressed to Kill (1941);434;;;434
33563;;;435;;;Dumbo (1941);435;;;435
33650;;;436;;;The Gay Falcon (1941);436;;;436
33717;;;437;;;High Sierra (1941);437;;;437
33729;;;438;;;How Green Was My Valley (1941);438;;;438
33804;;;439;;;The Lady Eve (1941);439;;;439
33836;;;440;;;The Little Foxes (1941);440;;;440
33867;;;441;;;Maisie Was a Lady (1941);441;;;441
33870;;;442;;;The Maltese Falcon (1941);442;;;442
33871;;;443;;;A Man Betrayed (1941);443;;;443
33874;;;444;;;The Man Who Came to Dinner (1942);444;;;444
33879;;;445;;;Man Made Monster (1941);445;;;445
33891;;;446;;;Meet John Doe (1941);446;;;446
33902;;;447;;;Men of Boys Town (1941);447;;;447
33922;;;448;;;Mr. &amp;448;;;448
33945;;;449;;;Never Give a Sucker an Even Break (1941);449;;;449
34167;;;450;;;Sergeant York (1941) ;450;;;450
34175;;;451;;;The Shanghai Gesture (1941);451;;;451
34204;;;452;;;The Smiling Ghost (1941);452;;;452
34232;;;453;;;Steel Against the Sky (1941);453;;;453
34236;;;454;;;The Strawberry Blonde (1941);454;;;454
34240;;;455;;;Sullivans Travels (1941);455;;;455
34248;;;456;;;Suspicion (1941);456;;;456
34298;;;457;;;Todake no kyodai (1941);457;;;457
34386;;;458;;;When Ladies Meet (1941);458;;;458
34398;;;459;;;The Wolf Man (1941);459;;;459
34428;;;460;;;Across the Pacific (1942);460;;;460
34433;;;461;;;The Affairs of Martha (1942);461;;;461
34458;;;462;;;Andy Hardys Double Life (1942);462;;;462
34478;;;463;;;Lassassin habite... au 21 (1942);463;;;463
34492;;;464;;;Bambi (1942) ;464;;;464
34522;;;465;;;The Black Swan (1942);465;;;465
34546;;;466;;;Bowery at Midnight (1942);466;;;466
34583;;;467;;;Casablanca (1942);467;;;467
34587;;;468;;;Cat People (1942);468;;;468
34591;;;469;;;Chichi ariki (1942);469;;;469
34618;;;470;;;The Courtship of Andy Hardy (1942);470;;;470
34711;;;471;;;Eyes in the Night (1942);471;;;471
34716;;;472;;;The Falcon Takes Over (1942);472;;;472
34717;;;473;;;The Falcons Brother (1942);473;;;473
34734;;;474;;;The First of the Few (1942) ;474;;;474
34778;;;475;;;Gentleman Jim (1942) ;475;;;475
34786;;;476;;;The Ghost of Frankenstein (1942);476;;;476
34798;;;477;;;The Glass Key (1942);477;;;477
34862;;;478;;;Holiday Inn (1942);478;;;478
34891;;;479;;;In Which We Serve (1942);479;;;479
34978;;;480;;;Listen to Britain (1942);480;;;480
35015;;;481;;;The Magnificent Ambersons (1942);481;;;481
35017;;;482;;;La main du diable (1943);482;;;482
35093;;;483;;;Mrs. Miniver (1942);483;;;483
35105;;;484;;;My Sister Eileen (1942);484;;;484
35140;;;485;;;Now Voyager (1942);485;;;485
35153;;;486;;;One of Our Aircraft Is Missing (1942);486;;;486
35160;;;487;;;Ossessione (1943);487;;;487
35238;;;488;;;Random Harvest (1942);488;;;488
35279;;;489;;;Saboteur (1942);489;;;489
35308;;;490;;;Seven Miles from Alcatraz (1942);490;;;490
35317;;;491;;;Sherlock Holmes and the Secret Weapon (1942);491;;;491
35318;;;492;;;Sherlock Holmes and the Voice of Terror (1942);492;;;492
35369;;;493;;;The Spoilers (1942);493;;;493
35417;;;494;;;The Talk of the Town (1942);494;;;494
35421;;;495;;;Ten Gentlemen from West Point (1942);495;;;495
35423;;;496;;;Kate &amp;496;;;496
35432;;;497;;;This Gun for Hire (1942);497;;;497
35446;;;498;;;To Be or Not to Be (1942);498;;;498
35521;;;499;;;Les visiteurs du soir (1942);499;;;499
35575;;;500;;;Yankee Doodle Dandy (1942) ;500;;;500
35583;;;501;;;You Were Never Lovelier (1942);501;;;501
35608;;;502;;;  in the North Atlantic (1943);502;;;502
35616;;;503;;;Air Force (1943);503;;;503
35640;;;504;;;The Ape Man (1943);504;;;504
35733;;;505;;;Chicken Little (1943) Animation ;505;;;505
35798;;;506;;;The Desperadoes (1943);506;;;506
35807;;;507;;;Distinto amanecer (1943);507;;;507
35854;;;508;;;The Falcon Strikes Back (1943);508;;;508
35855;;;509;;;The Falcon and the Co-eds (1943);509;;;509
35856;;;510;;;The Falcon in Danger (1943);510;;;510
35884;;;511;;;Five Graves to Cairo (1943);511;;;511
35899;;;512;;;Frankenstein Meets the Wolf Man (1943);512;;;512
35957;;;513;;;Guadalcanal Diary (1943);513;;;513
35966;;;514;;;Hangmen Also Die (1943);514;;;514
35979;;;515;;;Heaven Can Wait (1943);515;;;515
36027;;;516;;;I Walked with a Zombie (1943);516;;;516
36037;;;517;;;Immortal Sergeant (1943);517;;;517
